Admin_Unit_Code,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,Habitat_Type
ANTI,ANTI-0184,Grassland,2018,2018-05-24,07:46:00,07:56:00,Brian Swimelar,1,7.5,Visualization,<= 50 Meters,False,Female,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,26.0,54.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland
ANTI,ANTI-0184,Grassland,2018,2018-05-24,07:46:00,07:56:00,Brian Swimelar,1,2.5,Singing,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,26.0,54.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0184,Grassland,2018,2018-05-24,07:46:00,07:56:00,Brian Swimelar,1,2.5,Singing,<= 50 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,FISP,False,True,26.0,54.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0184,Grassland,2018,2018-05-24,07:46:00,07:56:00,Brian Swimelar,1,2.5,Singing,<= 50 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,GRSP,False,False,26.0,54.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0184,Grassland,2018,2018-05-24,07:46:00,07:56:00,Brian Swimelar,1,2.5,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,26.0,54.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0184,Grassland,2018,2018-05-24,07:46:00,07:56:00,Brian Swimelar,1,2.5,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,FISP,False,True,26.0,54.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0184,Grassland,2018,2018-05-24,07:46:00,07:56:00,Brian Swimelar,1,5.0,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,INBU,False,True,26.0,54.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0184,Grassland,2018,2018-05-24,07:46:00,07:56:00,Brian Swimelar,1,7.5,Visualization,<= 50 Meters,False,Male,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,26.0,54.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland
ANTI,ANTI-0184,Grassland,2018,2018-05-24,07:46:00,07:56:00,Brian Swimelar,1,10.0,Singing,<= 50 Meters,False,Male,Brown-headed Cowbird,Molothrus ater,179112.0,BHCO,False,False,26.0,54.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland
ANTI,ANTI-0140,Grassland,2018,2018-05-24,06:13:00,06:23:00,Brian Swimelar,1,2.5,Singing,50 - 100 Meters,False,Undetermined,Northern Mockingbird,Mimus polyglottos,178620.0,NOMO,False,False,19.7999992370605,68.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland
ANTI,ANTI-0140,Grassland,2018,2018-05-24,06:13:00,06:23:00,Brian Swimelar,1,2.5,Singing,<= 50 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,CHSP,False,False,19.7999992370605,68.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland
ANTI,ANTI-0140,Grassland,2018,2018-05-24,06:13:00,06:23:00,Brian Swimelar,1,2.5,Singing,50 - 100 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,CHSP,False,False,19.7999992370605,68.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland
ANTI,ANTI-0140,Grassland,2018,2018-05-24,06:13:00,06:23:00,Brian Swimelar,1,2.5,Visualization,<= 50 Meters,False,Undetermined,European Starling,Sturnus vulgaris,179637.0,EUST,False,False,19.7999992370605,68.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland
ANTI,ANTI-0140,Grassland,2018,2018-05-24,06:13:00,06:23:00,Brian Swimelar,1,2.5,Visualization,50 - 100 Meters,False,Undetermined,Common Grackle,Quiscalus quiscula,179104.0,COGR,False,False,19.7999992370605,68.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland
ANTI,ANTI-0140,Grassland,2018,2018-05-24,06:13:00,06:23:00,Brian Swimelar,1,7.5,Visualization,<= 50 Meters,False,Female,Eastern Bluebird,Sialia sialis,179801.0,EABL,False,False,19.7999992370605,68.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland
ANTI,ANTI-0140,Grassland,2018,2018-05-24,06:13:00,06:23:00,Brian Swimelar,1,7.5,Visualization,50 - 100 Meters,True,Undetermined,European Starling,Sturnus vulgaris,179637.0,EUST,False,False,19.7999992370605,68.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland
ANTI,ANTI-0140,Grassland,2018,2018-05-24,06:13:00,06:23:00,Brian Swimelar,1,7.5,Visualization,50 - 100 Meters,False,Male,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,19.7999992370605,68.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland
ANTI,ANTI-0140,Grassland,2018,2018-05-24,06:13:00,06:23:00,Brian Swimelar,1,10.0,Singing,<= 50 Meters,False,Male,Brown-headed Cowbird,Molothrus ater,179112.0,BHCO,False,False,19.7999992370605,68.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland
ANTI,ANTI-0140,Grassland,2018,2018-05-24,06:13:00,06:23:00,Brian Swimelar,1,10.0,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,19.7999992370605,68.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland
ANTI,ANTI-0140,Grassland,2018,2018-05-24,06:13:00,06:23:00,Brian Swimelar,1,10.0,Visualization,50 - 100 Meters,False,Undetermined,Mourning Dove,Zenaida macroura,177125.0,MODO,False,False,19.7999992370605,68.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland
ANTI,ANTI-0140,Grassland,2018,2018-05-24,06:13:00,06:23:00,Brian Swimelar,1,7.5,Visualization,<= 50 Meters,False,Male,Eastern Bluebird,Sialia sialis,179801.0,EABL,False,False,19.7999992370605,68.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland
ANTI,ANTI-0140,Grassland,2018,2018-05-24,06:13:00,06:23:00,Brian Swimelar,1,5.0,Singing,50 - 100 Meters,False,Male,Song Sparrow,Melospiza melodia,179492.0,SOSP,False,False,19.7999992370605,68.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland
ANTI,ANTI-0140,Grassland,2018,2018-05-24,06:13:00,06:23:00,Brian Swimelar,1,2.5,Visualization,<= 50 Meters,False,Male,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,19.7999992370605,68.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland
ANTI,ANTI-0140,Grassland,2018,2018-05-24,06:13:00,06:23:00,Brian Swimelar,1,5.0,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,FISP,False,True,19.7999992370605,68.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland
ANTI,ANTI-0140,Grassland,2018,2018-05-24,06:13:00,06:23:00,Brian Swimelar,1,5.0,Visualization,50 - 100 Meters,False,Male,Brown-headed Cowbird,Molothrus ater,179112.0,BHCO,False,False,19.7999992370605,68.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland
ANTI,ANTI-0140,Grassland,2018,2018-05-24,06:13:00,06:23:00,Brian Swimelar,1,5.0,Visualization,50 - 100 Meters,False,Female,Brown-headed Cowbird,Molothrus ater,179112.0,BHCO,False,False,19.7999992370605,68.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland
ANTI,ANTI-0045,Grassland,2018,2018-05-22,05:58:00,06:08:00,Elizabeth Oswald,1,2.5,Singing,50 - 100 Meters,False,Male,Song Sparrow,Melospiza melodia,179492.0,SOSP,False,False,19.7999992370605,78.9000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0045,Grassland,2018,2018-05-22,05:58:00,06:08:00,Elizabeth Oswald,1,2.5,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,19.7999992370605,78.9000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0045,Grassland,2018,2018-05-22,05:58:00,06:08:00,Elizabeth Oswald,1,10.0,Calling,<= 50 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,BGGN,False,False,19.7999992370605,78.9000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland
ANTI,ANTI-0045,Grassland,2018,2018-05-22,05:58:00,06:08:00,Elizabeth Oswald,1,7.5,Calling,50 - 100 Meters,False,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,RBWO,False,False,19.7999992370605,78.9000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland
ANTI,ANTI-0045,Grassland,2018,2018-05-22,05:58:00,06:08:00,Elizabeth Oswald,1,5.0,Singing,50 - 100 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,GRSP,False,False,19.7999992370605,78.9000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland
ANTI,ANTI-0045,Grassland,2018,2018-05-22,05:58:00,06:08:00,Elizabeth Oswald,1,5.0,Calling,50 - 100 Meters,False,Undetermined,American Crow,Corvus brachyrhynchos,179731.0,AMCR,False,False,19.7999992370605,78.9000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland
ANTI,ANTI-0045,Grassland,2018,2018-05-22,05:58:00,06:08:00,Elizabeth Oswald,1,2.5,Calling,<= 50 Meters,False,Undetermined,American Goldfinch,Carduelis tristis,179236.0,AMGO,False,False,19.7999992370605,78.9000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0045,Grassland,2018,2018-05-22,05:58:00,06:08:00,Elizabeth Oswald,1,2.5,Singing,50 - 100 Meters,False,Undetermined,American Goldfinch,Carduelis tristis,179236.0,AMGO,False,False,19.7999992370605,78.9000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0045,Grassland,2018,2018-05-22,05:58:00,06:08:00,Elizabeth Oswald,1,10.0,Calling,50 - 100 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,CACH,False,True,19.7999992370605,78.9000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland
ANTI,ANTI-0045,Grassland,2018,2018-05-22,05:58:00,06:08:00,Elizabeth Oswald,1,2.5,Singing,<= 50 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,FISP,False,True,19.7999992370605,78.9000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0045,Grassland,2018,2018-05-22,05:58:00,06:08:00,Elizabeth Oswald,1,2.5,Singing,<= 50 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,INBU,False,True,19.7999992370605,78.9000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0045,Grassland,2018,2018-05-22,05:58:00,06:08:00,Elizabeth Oswald,1,2.5,Singing,50 - 100 Meters,False,Male,Eastern Towhee,Pipilo erythrophthalmus,179276.0,EATO,False,True,19.7999992370605,78.9000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0045,Grassland,2018,2018-05-22,05:58:00,06:08:00,Elizabeth Oswald,1,2.5,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,FISP,False,True,19.7999992370605,78.9000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0045,Grassland,2018,2018-05-22,05:58:00,06:08:00,Elizabeth Oswald,1,2.5,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,CARW,False,False,19.7999992370605,78.9000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0053,Grassland,2018,2018-06-25,10:49:00,10:59:00,Kimberly Serno,2,10.0,Singing,<= 50 Meters,False,Undetermined,Northern Mockingbird,Mimus polyglottos,178620.0,NOMO,False,False,33.9000015258789,38.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Grassland
ANTI,ANTI-0053,Grassland,2018,2018-06-25,10:49:00,10:59:00,Kimberly Serno,2,2.5,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,FISP,False,True,33.9000015258789,38.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland
ANTI,ANTI-0053,Grassland,2018,2018-06-25,10:49:00,10:59:00,Kimberly Serno,2,5.0,Visualization,50 - 100 Meters,True,Undetermined,American Crow,Corvus brachyrhynchos,179731.0,AMCR,False,False,33.9000015258789,38.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland
ANTI,ANTI-0053,Grassland,2018,2018-06-25,10:49:00,10:59:00,Kimberly Serno,2,2.5,Singing,<= 50 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,FISP,False,True,33.9000015258789,38.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland
ANTI,ANTI-0053,Grassland,2018,2018-06-25,10:49:00,10:59:00,Kimberly Serno,2,2.5,Calling,50 - 100 Meters,False,Undetermined,Blue Jay,Cyanocitta cristata,179680.0,BLJA,False,False,33.9000015258789,38.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland
ANTI,ANTI-0053,Grassland,2018,2018-06-25,10:49:00,10:59:00,Kimberly Serno,2,7.5,Singing,<= 50 Meters,False,Undetermined,Eastern Bluebird,Sialia sialis,179801.0,EABL,False,False,33.9000015258789,38.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Grassland
ANTI,ANTI-0053,Grassland,2018,2018-06-25,10:49:00,10:59:00,Kimberly Serno,2,7.5,Singing,50 - 100 Meters,False,Male,Eastern Phoebe,Sayornis phoebe,178329.0,EAPH,False,False,33.9000015258789,38.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Grassland
ANTI,ANTI-0053,Grassland,2018,2018-06-25,10:49:00,10:59:00,Kimberly Serno,2,5.0,Singing,<= 50 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,INBU,False,True,33.9000015258789,38.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland
ANTI,ANTI-0053,Grassland,2018,2018-06-25,10:49:00,10:59:00,Kimberly Serno,2,2.5,Singing,50 - 100 Meters,False,Male,Brown Thrasher,Toxostoma rufum,178627.0,BRTH,False,True,33.9000015258789,38.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland
ANTI,ANTI-0053,Grassland,2018,2018-06-25,10:49:00,10:59:00,Kimberly Serno,2,2.5,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,CARW,False,False,33.9000015258789,38.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland
ANTI,ANTI-0053,Grassland,2018,2018-06-25,10:49:00,10:59:00,Kimberly Serno,2,2.5,Calling,50 - 100 Meters,False,Undetermined,American Crow,Corvus brachyrhynchos,179731.0,AMCR,False,False,33.9000015258789,38.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland
ANTI,ANTI-0044,Grassland,2018,2018-06-25,10:32:00,10:42:00,Kimberly Serno,2,7.5,Visualization,<= 50 Meters,False,Male,Tree Swallow,Tachycineta bicolor,178431.0,TRES,False,False,34.0999984741211,40.2999992370605,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Grassland
ANTI,ANTI-0044,Grassland,2018,2018-06-25,10:32:00,10:42:00,Kimberly Serno,2,2.5,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,FISP,False,True,34.0999984741211,40.2999992370605,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland
ANTI,ANTI-0044,Grassland,2018,2018-06-25,10:32:00,10:42:00,Kimberly Serno,2,2.5,Visualization,50 - 100 Meters,False,Undetermined,Horned Lark,Eremophila alpestris,554256.0,HOLA,False,False,34.0999984741211,40.2999992370605,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland
ANTI,ANTI-0044,Grassland,2018,2018-06-25,10:32:00,10:42:00,Kimberly Serno,2,2.5,Visualization,<= 50 Meters,False,Male,Horned Lark,Eremophila alpestris,554256.0,HOLA,False,False,34.0999984741211,40.2999992370605,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland
ANTI,ANTI-0044,Grassland,2018,2018-06-25,10:32:00,10:42:00,Kimberly Serno,2,5.0,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,34.0999984741211,40.2999992370605,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Grassland
ANTI,ANTI-0044,Grassland,2018,2018-06-25,10:32:00,10:42:00,Kimberly Serno,2,5.0,Visualization,<= 50 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,INBU,False,True,34.0999984741211,40.2999992370605,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Grassland
ANTI,ANTI-0044,Grassland,2018,2018-06-25,10:32:00,10:42:00,Kimberly Serno,2,7.5,Visualization,50 - 100 Meters,False,Undetermined,Canada Goose,Branta canadensis,174999.0,CANG,False,False,34.0999984741211,40.2999992370605,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Grassland
ANTI,ANTI-0044,Grassland,2018,2018-06-25,10:32:00,10:42:00,Kimberly Serno,2,5.0,Singing,<= 50 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,INBU,False,True,34.0999984741211,40.2999992370605,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Grassland
ANTI,ANTI-0044,Grassland,2018,2018-06-25,10:32:00,10:42:00,Kimberly Serno,2,7.5,Visualization,<= 50 Meters,False,Undetermined,Horned Lark,Eremophila alpestris,554256.0,HOLA,False,False,34.0999984741211,40.2999992370605,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Grassland
ANTI,ANTI-0044,Grassland,2018,2018-06-25,10:32:00,10:42:00,Kimberly Serno,2,2.5,Singing,50 - 100 Meters,False,Undetermined,Northern Mockingbird,Mimus polyglottos,178620.0,NOMO,False,False,34.0999984741211,40.2999992370605,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland
ANTI,ANTI-0044,Grassland,2018,2018-06-25,10:32:00,10:42:00,Kimberly Serno,2,2.5,Singing,<= 50 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,GRSP,False,False,34.0999984741211,40.2999992370605,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland
ANTI,ANTI-0035,Grassland,2018,2018-06-25,10:17:00,10:27:00,Kimberly Serno,2,10.0,Singing,<= 50 Meters,False,Male,Horned Lark,Eremophila alpestris,554256.0,HOLA,False,False,32.4000015258789,33.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Grassland
ANTI,ANTI-0035,Grassland,2018,2018-06-25,10:17:00,10:27:00,Kimberly Serno,2,5.0,Visualization,50 - 100 Meters,False,Male,Barn Swallow,Hirundo rustica,178448.0,BARS,False,False,32.4000015258789,33.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Grassland
ANTI,ANTI-0035,Grassland,2018,2018-06-25,10:17:00,10:27:00,Kimberly Serno,2,10.0,Singing,<= 50 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,INBU,False,True,32.4000015258789,33.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Grassland
ANTI,ANTI-0035,Grassland,2018,2018-06-25,10:17:00,10:27:00,Kimberly Serno,2,5.0,Calling,50 - 100 Meters,False,Undetermined,American Goldfinch,Carduelis tristis,179236.0,AMGO,False,False,32.4000015258789,33.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Grassland
ANTI,ANTI-0035,Grassland,2018,2018-06-25,10:17:00,10:27:00,Kimberly Serno,2,2.5,Calling,50 - 100 Meters,False,Undetermined,Red-tailed Hawk,Buteo jamaicensis,175350.0,RTHA,False,False,32.4000015258789,33.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland
ANTI,ANTI-0035,Grassland,2018,2018-06-25,10:17:00,10:27:00,Kimberly Serno,2,10.0,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,FISP,False,True,32.4000015258789,33.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Grassland
ANTI,ANTI-0035,Grassland,2018,2018-06-25,10:17:00,10:27:00,Kimberly Serno,2,5.0,Singing,50 - 100 Meters,False,Male,Brown Thrasher,Toxostoma rufum,178627.0,BRTH,False,True,32.4000015258789,33.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland
ANTI,ANTI-0035,Grassland,2018,2018-06-25,10:17:00,10:27:00,Kimberly Serno,2,2.5,Visualization,<= 50 Meters,False,Female,Indigo Bunting,Passerina cyanea,179150.0,INBU,False,True,32.4000015258789,33.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland
ANTI,ANTI-0035,Grassland,2018,2018-06-25,10:17:00,10:27:00,Kimberly Serno,2,5.0,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,FISP,False,True,32.4000015258789,33.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Grassland
ANTI,ANTI-0035,Grassland,2018,2018-06-25,10:17:00,10:27:00,Kimberly Serno,2,5.0,Singing,<= 50 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,GRSP,False,False,32.4000015258789,33.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Grassland
ANTI,ANTI-0035,Grassland,2018,2018-06-25,10:17:00,10:27:00,Kimberly Serno,2,5.0,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,32.4000015258789,33.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland
ANTI,ANTI-0035,Grassland,2018,2018-06-25,10:17:00,10:27:00,Kimberly Serno,2,2.5,Visualization,<= 50 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,INBU,False,True,32.4000015258789,33.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland
ANTI,ANTI-0007,Grassland,2018,2018-06-25,06:18:00,06:28:00,Kimberly Serno,2,5.0,Singing,50 - 100 Meters,False,Male,Gray Catbird,Dumetella carolinensis,178625.0,GRCA,False,False,22.0,73.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland
ANTI,ANTI-0007,Grassland,2018,2018-06-25,06:18:00,06:28:00,Kimberly Serno,2,5.0,Singing,<= 50 Meters,False,Male,Red-winged Blackbird,Agelaius phoeniceus,179045.0,RWBL,False,False,22.0,73.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland
ANTI,ANTI-0007,Grassland,2018,2018-06-25,06:18:00,06:28:00,Kimberly Serno,2,2.5,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,INBU,False,True,22.0,73.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland
ANTI,ANTI-0007,Grassland,2018,2018-06-25,06:18:00,06:28:00,Kimberly Serno,2,7.5,Singing,50 - 100 Meters,False,Undetermined,House Wren,Troglodytes aedon,178541.0,HOWR,False,False,22.0,73.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland
ANTI,ANTI-0007,Grassland,2018,2018-06-25,06:18:00,06:28:00,Kimberly Serno,2,7.5,Calling,50 - 100 Meters,False,Undetermined,American Crow,Corvus brachyrhynchos,179731.0,AMCR,False,False,22.0,73.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland
ANTI,ANTI-0007,Grassland,2018,2018-06-25,06:18:00,06:28:00,Kimberly Serno,2,7.5,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,22.0,73.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland
ANTI,ANTI-0007,Grassland,2018,2018-06-25,06:18:00,06:28:00,Kimberly Serno,2,10.0,Singing,50 - 100 Meters,False,Male,Warbling Vireo,Vireo gilvus,179023.0,WAVI,False,False,22.0,73.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland
ANTI,ANTI-0007,Grassland,2018,2018-06-25,06:18:00,06:28:00,Kimberly Serno,2,5.0,Singing,<= 50 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,FISP,False,True,22.0,73.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland
